SiteName,MonitorDate,Concentration,ItemUnit
桃園,20171016,13,μgm3
美濃,20171016,8,μgm3
新營,20171016,14,μgm3
汐止,20171016,8,μgm3
平鎮,20171016,11,μgm3
嘉義,20171016,13,μgm3
斗六,20171016,13,μgm3
新竹,20171016,10,μgm3
恆春,20171016,4,μgm3
基隆,20171016,6,μgm3
士林,20171016,9,μgm3
臺東,20171016,3,μgm3
馬公,20171016,10,μgm3
萬華,20171013,8,μgm3
宜蘭,20171013,10,μgm3
苗栗,20171013,7,μgm3
嘉義,20171013,13,μgm3
忠明,20171013,7,μgm3
花蓮,20171013,12,μgm3
竹東,20171013,5,μgm3
板橋,20171013,7,μgm3
屏東,20171013,32,μgm3
南投,20171013,10,μgm3
陽明,20171013,-2,μgm3
基隆,20171013,11,μgm3
馬祖,20171013,12,μgm3
士林,20171013,6,μgm3
馬公,20171013,15,μgm3
彰化,20171013,8,μgm3
三義,20171013,5,μgm3
恆春,20171013,3,μgm3
豐原,20171013,5,μgm3
臺南,20171013,17,μgm3
金門,20171013,13,μgm3
汐止,20171013,9,μgm3
新營,20171013,12,μgm3
斗六,20171013,12,μgm3
朴子,20171013,16,μgm3
前金,20171013,29,μgm3
平鎮,20171013,7,μgm3
臺東,20171013,3,μgm3
桃園,20171013,7,μgm3
美濃,20171013,24,μgm3
朴子,20171010,27,μgm3
新營,20171010,22,μgm3
前金,20171010,13,μgm3
臺東,20171010,5,μgm3
恆春,20171010,5,μgm3
竹東,20171010,20,μgm3
嘉義,20171010,26,μgm3
新竹,20171010,16,μgm3
萬華,20171010,6,μgm3
板橋,20171010,5,μgm3
馬祖,20171010,10,μgm3
花蓮,20171010,6,μgm3
斗六,20171010,33,μgm3
基隆,20171010,6,μgm3
南投,20171010,29,μgm3
忠明,20171010,36,μgm3
陽明,20171010,4,μgm3
臺南,20171010,19,μgm3
彰化,20171010,29,μgm3
苗栗,20171010,35,μgm3
士林,20171010,5,μgm3
汐止,20171010,6,μgm3
美濃,20171010,16,μgm3
宜蘭,20171010,5,μgm3
屏東,20171010,19,μgm3
金門,20171010,10,μgm3
豐原,20171010,31,μgm3
三義,20171010,33,μgm3
平鎮,20171010,4,μgm3
斗六,20171007,32,μgm3
忠明,20171007,25,μgm3
花蓮,20171007,9,μgm3
宜蘭,20171007,9,μgm3
苗栗,20171007,10,μgm3
桃園,20171007,12,μgm3
萬華,20171007,12,μgm3
竹東,20171007,9,μgm3
前金,20171007,29,μgm3
豐原,20171007,29,μgm3
金門,20171007,20,μgm3
三義,20171007,14,μgm3
臺南,20171007,25,μgm3
馬公,20171007,13,μgm3
基隆,20171007,11,μgm3
汐止,20171007,11,μgm3
士林,20171007,11,μgm3
南投,20171007,35,μgm3
恆春,20171007,8,μgm3
新竹,20171007,12,μgm3
臺東,20171007,9,μgm3
朴子,20171007,26,μgm3
平鎮,20171007,12,μgm3
馬祖,20171007,23,μgm3
屏東,20171007,29,μgm3
嘉義,20171007,31,μgm3
板橋,20171007,12,μgm3
彰化,20171007,24,μgm3
新營,20171007,29,μgm3
美濃,20171007,26,μgm3
新營,20171004,30,μgm3
美濃,20171004,37,μgm3
汐止,20171004,11,μgm3
臺東,20171004,10,μgm3
臺南,20171004,34,μgm3
宜蘭,20171004,11,μgm3
花蓮,20171004,10,μgm3
平鎮,20171004,12,μgm3
三義,20171004,11,μgm3
忠明,20171004,17,μgm3
萬華,20171004,13,μgm3
新竹,20171004,14,μgm3
前金,20171004,33,μgm3
陽明,20171004,3,μgm3
嘉義,20171004,34,μgm3
桃園,20171004,12,μgm3
恆春,20171004,8,μgm3
豐原,20171004,19,μgm3
馬公,20171004,15,μgm3
彰化,20171004,17,μgm3
南投,20171004,31,μgm3
斗六,20171004,36,μgm3
基隆,20171004,12,μgm3
朴子,20171004,28,μgm3
士林,20171004,9,μgm3
金門,20171004,18,μgm3
馬祖,20171004,14,μgm3
板橋,20171004,12,μgm3
花蓮,20171001,12,μgm3
三義,20171001,27,μgm3
宜蘭,20171001,13,μgm3
恆春,20171001,8,μgm3
朴子,20171001,18,μgm3
新竹,20171001,27,μgm3
美濃,20171001,20,μgm3
陽明,20171001,14,μgm3
基隆,20171001,12,μgm3
士林,20171001,16,μgm3
臺東,20171001,11,μgm3
忠明,20171001,28,μgm3
平鎮,20171001,26,μgm3
板橋,20171001,18,μgm3
斗六,20171001,20,μgm3
新營,20171001,17,μgm3
臺南,20171001,18,μgm3
金門,20171001,22,μgm3
竹東,20171001,26,μgm3
前金,20171001,18,μgm3
馬公,20171001,17,μgm3
馬祖,20171001,16,μgm3
彰化,20171001,28,μgm3
桃園,20171001,22,μgm3
豐原,20171001,30,μgm3
嘉義,20171001,16,μgm3
汐止,20171001,14,μgm3
屏東,20171001,23,μgm3
萬華,20171001,16,μgm3
基隆,20170928,21,μgm3
花蓮,20170928,14,μgm3
竹東,20170928,21,μgm3
新營,20170928,11,μgm3
朴子,20170928,12,μgm3
斗六,20170928,15,μgm3
豐原,20170928,21,μgm3
汐止,20170928,23,μgm3
板橋,20170928,26,μgm3
臺東,20170928,10,μgm3
士林,20170928,23,μgm3
萬華,20170928,24,μgm3
三義,20170928,21,μgm3
彰化,20170928,16,μgm3
忠明,20170928,19,μgm3
陽明,20170928,23,μgm3
宜蘭,20170928,25,μgm3
美濃,20170928,16,μgm3
嘉義,20170928,14,μgm3
新竹,20170928,21,μgm3
桃園,20170928,24,μgm3
臺南,20170928,7,μgm3
馬公,20170928,4,μgm3
前金,20170928,8,μgm3
苗栗,20170928,21,μgm3
馬祖,20170928,17,μgm3
平鎮,20170928,21,μgm3
金門,20170928,16,μgm3
恆春,20170928,5,μgm3
朴子,20170925,15,μgm3
金門,20170925,9,μgm3
萬華,20170925,14,μgm3
板橋,20170925,15,μgm3
桃園,20170925,15,μgm3
美濃,20170925,22,μgm3
士林,20170925,14,μgm3
臺東,20170925,5,μgm3
斗六,20170925,18,μgm3
新營,20170925,17,μgm3
馬公,20170925,7,μgm3
苗栗,20170925,14,μgm3
基隆,20170925,15,μgm3
恆春,20170925,2,μgm3
汐止,20170925,18,μgm3
陽明,20170925,13,μgm3
馬祖,20170925,10,μgm3
花蓮,20170925,5,μgm3
臺南,20170925,14,μgm3
南投,20170925,17,μgm3
宜蘭,20170925,11,μgm3
屏東,20170925,19,μgm3
嘉義,20170925,16,μgm3
彰化,20170925,15,μgm3
三義,20170925,16,μgm3
竹東,20170925,14,μgm3
新竹,20170925,12,μgm3
平鎮,20170925,14,μgm3
前金,20170925,11,μgm3
豐原,20170925,18,μgm3
忠明,20170925,17,μgm3
彰化,20170922,29,μgm3
桃園,20170922,21,μgm3
宜蘭,20170922,9,μgm3
南投,20170922,35,μgm3
臺南,20170922,30,μgm3
花蓮,20170922,4,μgm3
馬祖,20170922,10,μgm3
屏東,20170922,34,μgm3
苗栗,20170922,27,μgm3
金門,20170922,23,μgm3
前金,20170922,26,μgm3
汐止,20170922,25,μgm3
萬華,20170922,27,μgm3
豐原,20170922,32,μgm3
恆春,20170922,3,μgm3
馬公,20170922,22,μgm3
臺東,20170922,4,μgm3
新營,20170922,35,μgm3
斗六,20170922,40,μgm3
陽明,20170922,26,μgm3
士林,20170922,25,μgm3
竹東,20170922,25,μgm3
忠明,20170922,31,μgm3
基隆,20170922,20,μgm3
美濃,20170922,34,μgm3
新竹,20170922,23,μgm3
朴子,20170922,32,μgm3
三義,20170922,30,μgm3
嘉義,20170922,37,μgm3
桃園,20170919,31,μgm3
基隆,20170919,17,μgm3
陽明,20170919,20,μgm3
臺東,20170919,13,μgm3
嘉義,20170919,25,μgm3
美濃,20170919,34,μgm3
士林,20170919,21,μgm3
汐止,20170919,20,μgm3
斗六,20170919,29,μgm3
新營,20170919,22,μgm3
苗栗,20170919,27,μgm3
朴子,20170919,24,μgm3
馬祖,20170919,17,μgm3
花蓮,20170919,17,μgm3
南投,20170919,35,μgm3
宜蘭,20170919,19,μgm3
彰化,20170919,30,μgm3
恆春,20170919,8,μgm3
三義,20170919,28,μgm3
新竹,20170919,28,μgm3
平鎮,20170919,35,μgm3
前金,20170919,24,μgm3
竹東,20170919,29,μgm3
萬華,20170919,22,μgm3
金門,20170919,26,μgm3
板橋,20170919,28,μgm3
豐原,20170919,29,μgm3
臺南,20170919,20,μgm3
馬公,20170919,17,μgm3
臺南,20170916,19,μgm3
陽明,20170916,9,μgm3
板橋,20170916,16,μgm3
花蓮,20170916,11,μgm3
馬祖,20170916,12,μgm3
新竹,20170916,18,μgm3
朴子,20170916,23,μgm3
苗栗,20170916,22,μgm3
桃園,20170916,16,μgm3
新營,20170916,23,μgm3
竹東,20170916,16,μgm3
馬公,20170916,22,μgm3
三義,20170916,23,μgm3
汐止,20170916,18,μgm3
恆春,20170916,18,μgm3
彰化,20170916,24,μgm3
萬華,20170916,17,μgm3
士林,20170916,16,μgm3
宜蘭,20170916,13,μgm3
美濃,20170916,20,μgm3
斗六,20170916,27,μgm3
前金,20170916,20,μgm3
南投,20170916,27,μgm3
忠明,20170916,26,μgm3
嘉義,20170916,23,μgm3
平鎮,20170916,16,μgm3
基隆,20170916,17,μgm3
金門,20170916,29,μgm3
屏東,20170916,20,μgm3
豐原,20170916,22,μgm3
屏東,20170913,22,μgm3
豐原,20170913,17,μgm3
金門,20170913,19,μgm3
萬華,20170913,16,μgm3
忠明,20170913,18,μgm3
竹東,20170913,14,μgm3
桃園,20170913,14,μgm3
陽明,20170913,2,μgm3
前金,20170913,20,μgm3
平鎮,20170913,14,μgm3
恆春,20170913,8,μgm3
新竹,20170913,16,μgm3
臺東,20170913,10,μgm3
三義,20170913,13,μgm3
彰化,20170913,20,μgm3
南投,20170913,23,μgm3
宜蘭,20170913,8,μgm3
臺南,20170913,23,μgm3
花蓮,20170913,10,μgm3
馬祖,20170913,22,μgm3
苗栗,20170913,15,μgm3
新營,20170913,22,μgm3
基隆,20170913,15,μgm3
汐止,20170913,13,μgm3
嘉義,20170913,21,μgm3
朴子,20170913,24,μgm3
馬公,20170913,16,μgm3
美濃,20170913,20,μgm3
斗六,20170913,26,μgm3
板橋,20170913,14,μgm3
士林,20170913,13,μgm3
三義,20170910,17,μgm3
斗六,20170910,14,μgm3
美濃,20170910,13,μgm3
新營,20170910,11,μgm3
馬祖,20170910,10,μgm3
花蓮,20170910,9,μgm3
南投,20170910,19,μgm3
平鎮,20170910,16,μgm3
忠明,20170910,16,μgm3
恆春,20170910,5,μgm3
金門,20170910,9,μgm3
豐原,20170910,17,μgm3
臺南,20170910,11,μgm3
基隆,20170910,16,μgm3
屏東,20170910,14,μgm3
陽明,20170910,15,μgm3
馬公,20170910,8,μgm3
臺東,20170910,7,μgm3
萬華,20170910,17,μgm3
竹東,20170910,16,μgm3
前金,20170910,10,μgm3
彰化,20170910,16,μgm3
宜蘭,20170910,11,μgm3
苗栗,20170910,16,μgm3
朴子,20170910,10,μgm3
汐止,20170910,22,μgm3
嘉義,20170910,13,μgm3
士林,20170910,17,μgm3
板橋,20170910,18,μgm3
嘉義,20170907,9,μgm3
萬華,20170907,18,μgm3
馬祖,20170907,12,μgm3
陽明,20170907,14,μgm3
宜蘭,20170907,12,μgm3
南投,20170907,13,μgm3
士林,20170907,17,μgm3
桃園,20170907,17,μgm3
馬公,20170907,9,μgm3
板橋,20170907,17,μgm3
汐止,20170907,17,μgm3
臺東,20170907,7,μgm3
彰化,20170907,14,μgm3
朴子,20170907,9,μgm3
斗六,20170907,10,μgm3
美濃,20170907,9,μgm3
花蓮,20170907,7,μgm3
三義,20170907,17,μgm3
金門,20170907,15,μgm3
新營,20170907,8,μgm3
新竹,20170907,15,μgm3
竹東,20170907,18,μgm3
平鎮,20170907,17,μgm3
苗栗,20170907,16,μgm3
前金,20170907,8,μgm3
臺南,20170907,8,μgm3
恆春,20170907,6,μgm3
豐原,20170907,15,μgm3
忠明,20170907,14,μgm3
基隆,20170907,15,μgm3
屏東,20170907,8,μgm3
南投,20170904,16,μgm3
忠明,20170904,14,μgm3
萬華,20170904,14,μgm3
金門,20170904,10,μgm3
士林,20170904,11,μgm3
陽明,20170904,9,μgm3
美濃,20170904,11,μgm3
板橋,20170904,14,μgm3
嘉義,20170904,11,μgm3
馬公,20170904,9,μgm3
基隆,20170904,9,μgm3
恆春,20170904,8,μgm3
汐止,20170904,12,μgm3
新營,20170904,11,μgm3
臺南,20170904,10,μgm3
苗栗,20170904,16,μgm3
馬祖,20170904,8,μgm3
宜蘭,20170904,9,μgm3
竹東,20170904,15,μgm3
桃園,20170904,16,μgm3
屏東,20170904,14,μgm3
朴子,20170904,11,μgm3
臺東,20170904,9,μgm3
斗六,20170904,12,μgm3
三義,20170904,18,μgm3
新竹,20170904,14,μgm3
花蓮,20170904,8,μgm3
平鎮,20170904,15,μgm3
前金,20170904,11,μgm3
豐原,20170904,17,μgm3
豐原,20170901,43,μgm3
朴子,20170901,31,μgm3
馬公,20170901,16,μgm3
基隆,20170901,12,μgm3
臺南,20170901,21,μgm3
桃園,20170901,12,μgm3
臺東,20170901,4,μgm3
陽明,20170901,7,μgm3
金門,20170901,16,μgm3
萬華,20170901,13,μgm3
忠明,20170901,33,μgm3
竹東,20170901,9,μgm3
前金,20170901,17,μgm3
平鎮,20170901,12,μgm3
花蓮,20170901,5,μgm3
新竹,20170901,11,μgm3
三義,20170901,27,μgm3
恆春,20170901,2,μgm3
彰化,20170901,36,μgm3
南投,20170901,16,μgm3
宜蘭,20170901,8,μgm3
苗栗,20170901,11,μgm3
馬祖,20170901,16,μgm3
新營,20170901,29,μgm3
汐止,20170901,12,μgm3
嘉義,20170901,30,μgm3
美濃,20170901,7,μgm3
板橋,20170901,12,μgm3
士林,20170901,12,μgm3
屏東,20170901,11,μgm3
斗六,20170901,28,μgm3
忠明,20170829,19,μgm3
三義,20170829,18,μgm3
宜蘭,20170829,6,μgm3
南投,20170829,24,μgm3
彰化,20170829,20,μgm3
新竹,20170829,9,μgm3
萬華,20170829,7,μgm3
士林,20170829,7,μgm3
屏東,20170829,16,μgm3
前金,20170829,14,μgm3
臺東,20170829,6,μgm3
竹東,20170829,8,μgm3
金門,20170829,15,μgm3
美濃,20170829,14,μgm3
恆春,20170829,5,μgm3
馬公,20170829,9,μgm3
斗六,20170829,20,μgm3
嘉義,20170829,18,μgm3
板橋,20170829,6,μgm3
平鎮,20170829,6,μgm3
基隆,20170829,6,μgm3
汐止,20170829,6,μgm3
豐原,20170829,20,μgm3
新營,20170829,16,μgm3
馬祖,20170829,13,μgm3
臺南,20170829,13,μgm3
朴子,20170829,15,μgm3
花蓮,20170829,7,μgm3
陽明,20170829,5,μgm3
桃園,20170829,6,μgm3
苗栗,20170829,12,μgm3
平鎮,20170826,12,μgm3
豐原,20170826,25,μgm3
竹東,20170826,24,μgm3
前金,20170826,23,μgm3
士林,20170826,3,μgm3
桃園,20170826,6,μgm3
花蓮,20170826,5,μgm3
三義,20170826,23,μgm3
新竹,20170826,21,μgm3
屏東,20170826,37,μgm3
臺東,20170826,4,μgm3
馬祖,20170826,6,μgm3
陽明,20170826,-2,μgm3
彰化,20170826,33,μgm3
南投,20170826,30,μgm3
朴子,20170826,21,μgm3
宜蘭,20170826,4,μgm3
臺南,20170826,19,μgm3
苗栗,20170826,22,μgm3
新營,20170826,19,μgm3
基隆,20170826,3,μgm3
汐止,20170826,3,μgm3
斗六,20170826,28,μgm3
嘉義,20170826,22,μgm3
馬公,20170826,16,μgm3
恆春,20170826,3,μgm3
美濃,20170826,28,μgm3
板橋,20170826,4,μgm3
金門,20170826,13,μgm3
萬華,20170826,4,μgm3
忠明,20170826,31,μgm3
恆春,20170823,4,μgm3
三義,20170823,8,μgm3
陽明,20170823,5,μgm3
板橋,20170823,10,μgm3
金門,20170823,9,μgm3
馬祖,20170823,10,μgm3
花蓮,20170823,6,μgm3
新營,20170823,8,μgm3
南投,20170823,10,μgm3
臺東,20170823,5,μgm3
屏東,20170823,7,μgm3
彰化,20170823,13,μgm3
基隆,20170823,5,μgm3
新竹,20170823,13,μgm3
汐止,20170823,8,μgm3
桃園,20170823,12,μgm3
宜蘭,20170823,6,μgm3
士林,20170823,7,μgm3
臺南,20170823,7,μgm3
豐原,20170823,9,μgm3
平鎮,20170823,14,μgm3
忠明,20170823,13,μgm3
馬公,20170823,8,μgm3
竹東,20170823,11,μgm3
苗栗,20170823,10,μgm3
萬華,20170823,8,μgm3
美濃,20170823,6,μgm3
彰化,20170820,11,μgm3
臺東,20170820,6,μgm3
屏東,20170820,13,μgm3
桃園,20170820,19,μgm3
苗栗,20170820,14,μgm3
馬公,20170820,7,μgm3
竹東,20170820,17,μgm3
嘉義,20170820,13,μgm3
陽明,20170820,17,μgm3
板橋,20170820,21,μgm3
豐原,20170820,16,μgm3
朴子,20170820,11,μgm3
新竹,20170820,13,μgm3
士林,20170820,19,μgm3
前金,20170820,9,μgm3
馬祖,20170820,14,μgm3
忠明,20170820,13,μgm3
金門,20170820,24,μgm3
美濃,20170820,13,μgm3
新營,20170820,11,μgm3
平鎮,20170820,17,μgm3
基隆,20170820,14,μgm3
南投,20170820,13,μgm3
宜蘭,20170820,19,μgm3
斗六,20170820,15,μgm3
臺南,20170820,10,μgm3
汐止,20170820,15,μgm3
花蓮,20170820,11,μgm3
萬華,20170820,19,μgm3
恆春,20170820,6,μgm3
彰化,20170817,11,μgm3
基隆,20170817,16,μgm3
板橋,20170817,20,μgm3
臺南,20170817,8,μgm3
馬公,20170817,6,μgm3
臺東,20170817,10,μgm3
汐止,20170817,19,μgm3
宜蘭,20170817,15,μgm3
新竹,20170817,12,μgm3
花蓮,20170817,12,μgm3
萬華,20170817,22,μgm3
金門,20170817,14,μgm3
屏東,20170817,19,μgm3
朴子,20170817,9,μgm3
忠明,20170817,13,μgm3
恆春,20170817,7,μgm3
嘉義,20170817,10,μgm3
平鎮,20170817,14,μgm3
士林,20170817,17,μgm3
美濃,20170817,17,μgm3
陽明,20170817,21,μgm3
馬祖,20170817,16,μgm3
新營,20170817,9,μgm3
南投,20170817,14,μgm3
前金,20170817,13,μgm3
斗六,20170817,14,μgm3
苗栗,20170817,12,μgm3
桃園,20170817,16,μgm3
豐原,20170817,15,μgm3
基隆,20170814,16,μgm3
斗六,20170814,7,μgm3
南投,20170814,8,μgm3
花蓮,20170814,12,μgm3
忠明,20170814,9,μgm3
桃園,20170814,11,μgm3
陽明,20170814,12,μgm3
萬華,20170814,15,μgm3
彰化,20170814,9,μgm3
新竹,20170814,9,μgm3
宜蘭,20170814,14,μgm3
竹東,20170814,11,μgm3
臺東,20170814,14,μgm3
板橋,20170814,13,μgm3
豐原,20170814,9,μgm3
金門,20170814,15,μgm3
汐止,20170814,20,μgm3
平鎮,20170814,10,μgm3
三義,20170814,9,μgm3
馬祖,20170814,14,μgm3
恆春,20170814,5,μgm3
士林,20170814,13,μgm3
三義,20170811,11,μgm3
竹東,20170811,13,μgm3
平鎮,20170811,13,μgm3
宜蘭,20170811,15,μgm3
前金,20170811,11,μgm3
基隆,20170811,16,μgm3
新竹,20170811,13,μgm3
忠明,20170811,13,μgm3
花蓮,20170811,15,μgm3
臺東,20170811,13,μgm3
士林,20170811,14,μgm3
斗六,20170811,12,μgm3
屏東,20170811,12,μgm3
美濃,20170811,11,μgm3
板橋,20170811,14,μgm3
豐原,20170811,12,μgm3
桃園,20170811,13,μgm3
苗栗,20170811,12,μgm3
嘉義,20170811,11,μgm3
臺南,20170811,11,μgm3
汐止,20170811,15,μgm3
陽明,20170811,11,μgm3
馬公,20170811,11,μgm3
南投,20170811,12,μgm3
朴子,20170811,12,μgm3
萬華,20170811,14,μgm3
彰化,20170811,14,μgm3
金門,20170811,16,μgm3
馬祖,20170811,19,μgm3
新營,20170811,12,μgm3
恆春,20170811,10,μgm3
美濃,20170808,11,μgm3
南投,20170808,11,μgm3
忠明,20170808,11,μgm3
萬華,20170808,14,μgm3
臺東,20170808,13,μgm3
桃園,20170808,12,μgm3
臺南,20170808,10,μgm3
馬公,20170808,9,μgm3
汐止,20170808,16,μgm3
朴子,20170808,10,μgm3
斗六,20170808,10,μgm3
平鎮,20170808,11,μgm3
豐原,20170808,13,μgm3
花蓮,20170808,14,μgm3
士林,20170808,12,μgm3
新竹,20170808,11,μgm3
板橋,20170808,13,μgm3
宜蘭,20170808,23,μgm3
三義,20170808,10,μgm3
恆春,20170808,8,μgm3
金門,20170808,11,μgm3
新營,20170808,10,μgm3
彰化,20170808,12,μgm3
苗栗,20170808,10,μgm3
屏東,20170808,11,μgm3
馬祖,20170808,14,μgm3
竹東,20170808,12,μgm3
前金,20170808,9,μgm3
基隆,20170808,16,μgm3
馬公,20170805,12,μgm3
恆春,20170805,11,μgm3
金門,20170805,16,μgm3
臺東,20170805,15,μgm3
新營,20170805,12,μgm3
忠明,20170805,14,μgm3
豐原,20170805,16,μgm3
苗栗,20170805,15,μgm3
斗六,20170805,14,μgm3
彰化,20170805,16,μgm3
嘉義,20170805,12,μgm3
朴子,20170805,14,μgm3
陽明,20170805,15,μgm3
臺南,20170805,14,μgm3
屏東,20170805,15,μgm3
萬華,20170805,19,μgm3
基隆,20170805,19,μgm3
馬祖,20170805,18,μgm3
美濃,20170805,14,μgm3
南投,20170805,14,μgm3
前金,20170805,14,μgm3
板橋,20170805,18,μgm3
花蓮,20170805,19,μgm3
三義,20170805,14,μgm3
士林,20170805,17,μgm3
宜蘭,20170805,20,μgm3
桃園,20170805,16,μgm3
新竹,20170805,15,μgm3
竹東,20170805,16,μgm3
平鎮,20170805,16,μgm3
汐止,20170805,19,μgm3
馬公,20170802,7,μgm3
金門,20170802,13,μgm3
忠明,20170802,12,μgm3
朴子,20170802,9,μgm3
士林,20170802,19,μgm3
美濃,20170802,7,μgm3
宜蘭,20170802,16,μgm3
恆春,20170802,11,μgm3
嘉義,20170802,9,μgm3
彰化,20170802,12,μgm3
竹東,20170802,13,μgm3
萬華,20170802,19,μgm3
臺東,20170802,11,μgm3
南投,20170802,10,μgm3
前金,20170802,17,μgm3
陽明,20170802,14,μgm3
斗六,20170802,11,μgm3
苗栗,20170802,12,μgm3
新營,20170802,10,μgm3
三義,20170802,13,μgm3
板橋,20170802,20,μgm3
屏東,20170802,12,μgm3
花蓮,20170802,14,μgm3
平鎮,20170802,18,μgm3
汐止,20170802,21,μgm3
新竹,20170802,16,μgm3
臺南,20170802,10,μgm3
桃園,20170802,22,μgm3
豐原,20170802,14,μgm3
基隆,20170802,18,μgm3
忠明,20170730,8,μgm3
臺東,20170730,8,μgm3
臺南,20170730,6,μgm3
新營,20170730,6,μgm3
恆春,20170730,10,μgm3
嘉義,20170730,5,μgm3
彰化,20170730,8,μgm3
汐止,20170730,4,μgm3
朴子,20170730,6,μgm3
斗六,20170730,6,μgm3
苗栗,20170730,7,μgm3
前金,20170730,6,μgm3
竹東,20170730,6,μgm3
南投,20170730,7,μgm3
金門,20170730,12,μgm3
美濃,20170730,4,μgm3
宜蘭,20170730,5,μgm3
萬華,20170730,5,μgm3
板橋,20170730,5,μgm3
三義,20170730,6,μgm3
桃園,20170730,5,μgm3
屏東,20170730,4,μgm3
基隆,20170730,5,μgm3
陽明,20170730,2,μgm3
豐原,20170730,6,μgm3
花蓮,20170730,4,μgm3
士林,20170730,5,μgm3
屏東,20170727,11,μgm3
美濃,20170727,11,μgm3
臺東,20170727,4,μgm3
萬華,20170727,16,μgm3
朴子,20170727,14,μgm3
士林,20170727,14,μgm3
馬公,20170727,10,μgm3
金門,20170727,9,μgm3
豐原,20170727,19,μgm3
平鎮,20170727,18,μgm3
恆春,20170727,3,μgm3
臺南,20170727,13,μgm3
宜蘭,20170727,7,μgm3
三義,20170727,17,μgm3
新營,20170727,13,μgm3
板橋,20170727,18,μgm3
花蓮,20170727,6,μgm3
斗六,20170727,17,μgm3
竹東,20170727,21,μgm3
汐止,20170727,14,μgm3
馬祖,20170727,18,μgm3
基隆,20170727,12,μgm3
桃園,20170727,18,μgm3
前金,20170727,8,μgm3
新竹,20170727,20,μgm3
陽明,20170727,13,μgm3
苗栗,20170727,17,μgm3
忠明,20170727,19,μgm3
南投,20170727,19,μgm3
彰化,20170727,16,μgm3
嘉義,20170727,14,μgm3
萬華,20170724,21,μgm3
陽明,20170724,18,μgm3
朴子,20170724,9,μgm3
基隆,20170724,17,μgm3
美濃,20170724,10,μgm3
恆春,20170724,4,μgm3
馬祖,20170724,16,μgm3
苗栗,20170724,15,μgm3
彰化,20170724,14,μgm3
金門,20170724,11,μgm3
宜蘭,20170724,9,μgm3
嘉義,20170724,9,μgm3
屏東,20170724,14,μgm3
三義,20170724,16,μgm3
竹東,20170724,18,μgm3
花蓮,20170724,5,μgm3
士林,20170724,20,μgm3
平鎮,20170724,18,μgm3
新營,20170724,9,μgm3
汐止,20170724,20,μgm3
豐原,20170724,17,μgm3
忠明,20170724,15,μgm3
斗六,20170724,14,μgm3
新竹,20170724,16,μgm3
臺南,20170724,11,μgm3
臺東,20170724,5,μgm3
桃園,20170724,19,μgm3
南投,20170724,15,μgm3
馬公,20170724,5,μgm3
前金,20170724,11,μgm3
臺東,20170721,4,μgm3
三義,20170721,11,μgm3
平鎮,20170721,17,μgm3
馬公,20170721,9,μgm3
臺南,20170721,16,μgm3
士林,20170721,13,μgm3
馬祖,20170721,25,μgm3
花蓮,20170721,5,μgm3
竹東,20170721,16,μgm3
屏東,20170721,23,μgm3
金門,20170721,14,μgm3
宜蘭,20170721,7,μgm3
美濃,20170721,18,μgm3
板橋,20170721,15,μgm3
嘉義,20170721,17,μgm3
朴子,20170721,14,μgm3
萬華,20170721,14,μgm3
前金,20170721,19,μgm3
桃園,20170721,17,μgm3
彰化,20170721,12,μgm3
苗栗,20170721,12,μgm3
豐原,20170721,13,μgm3
忠明,20170721,12,μgm3
基隆,20170721,9,μgm3
汐止,20170721,11,μgm3
南投,20170721,15,μgm3
斗六,20170721,19,μgm3
新營,20170721,14,μgm3
新竹,20170721,13,μgm3
恆春,20170721,3,μgm3
陽明,20170718,18,μgm3
嘉義,20170718,17,μgm3
新竹,20170718,17,μgm3
竹東,20170718,22,μgm3
宜蘭,20170718,8,μgm3
斗六,20170718,17,μgm3
彰化,20170718,17,μgm3
萬華,20170718,17,μgm3
板橋,20170718,19,μgm3
屏東,20170718,17,μgm3
苗栗,20170718,18,μgm3
恆春,20170718,4,μgm3
忠明,20170718,18,μgm3
臺南,20170718,21,μgm3
桃園,20170718,17,μgm3
豐原,20170718,21,μgm3
金門,20170718,11,μgm3
基隆,20170718,15,μgm3
汐止,20170718,18,μgm3
新營,20170718,18,μgm3
三義,20170718,20,μgm3
平鎮,20170718,15,μgm3
